"aar","bydel_id","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_id","naringsregion_id","kommune_id"
"2013","030104","alle","alle","personer","793","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","alle","alle","prosent","3.4","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","befolkningen_ellers","alle","personer","343","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","befolkningen_ellers","alle","prosent","2","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","1","personer","195","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","1","prosent","5.4","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","2","personer","255","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","2","prosent","12.4","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","alle","personer","450","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","alle","prosent","8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","alle","alle","personer","1135","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","alle","alle","prosent","3.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","befolkningen_ellers","alle","personer","575","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","befolkningen_ellers","alle","prosent","2.4","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","1","personer","242","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","1","prosent","4.1","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","2","personer","318","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","2","prosent","11.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","alle","personer","560","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","alle","prosent","6.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","alle","alle","personer","401","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","alle","alle","prosent","2.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","befolkningen_ellers","alle","personer","208","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","befolkningen_ellers","alle","prosent","1.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","1","personer","93","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","1","prosent","4.9","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","2","personer","100","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","2","prosent","9.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","alle","personer","193","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","alle","prosent","6.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","alle","alle","personer","571","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","alle","alle","prosent","2.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","befolkningen_ellers","alle","personer","273","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","befolkningen_ellers","alle","prosent","1.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","1","personer","153","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","1","prosent","5.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","2","personer","145","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","2","prosent","11.2","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","alle","personer","298","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","alle","prosent","7.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","alle","alle","personer","623","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","alle","alle","prosent","2.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","befolkningen_ellers","alle","personer","316","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","befolkningen_ellers","alle","prosent","1.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","1","personer","110","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","1","prosent","4.7","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","2","personer","197","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","2","prosent","10.7","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","alle","personer","307","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","alle","prosent","7.3","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","alle","alle","personer","852","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","alle","alle","prosent","5.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","befolkningen_ellers","alle","personer","218","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","befolkningen_ellers","alle","prosent","2.3","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","1","personer","148","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","1","prosent","8.2","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","2","personer","486","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","2","prosent","12.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","alle","personer","634","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","alle","prosent","11.1","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","alle","alle","personer","858","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","alle","alle","prosent","6.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","befolkningen_ellers","alle","personer","248","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","befolkningen_ellers","alle","prosent","3.2","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","1","personer","106","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","1","prosent","9.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","2","personer","504","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","2","prosent","11.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","alle","personer","610","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","alle","prosent","11.3","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","alle","alle","personer","979","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","alle","alle","prosent","7.1","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","befolkningen_ellers","alle","personer","256","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","befolkningen_ellers","alle","prosent","3.3","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","1","personer","92","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","1","prosent","7.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","2","personer","631","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","2","prosent","13.1","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","alle","personer","723","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","alle","prosent","12","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","alle","alle","personer","1346","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","alle","alle","prosent","5.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","befolkningen_ellers","alle","personer","357","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","befolkningen_ellers","alle","prosent","2.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","1","personer","155","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","1","prosent","8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","2","personer","834","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","2","prosent","10.9","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","alle","personer","989","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","alle","prosent","10.3","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","alle","alle","personer","842","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","alle","alle","prosent","3.4","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","befolkningen_ellers","alle","personer","348","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","1","personer","131","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","1","prosent","6.9","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","2","personer","363","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","2","prosent","11.1","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","alle","personer","494","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","alle","prosent","9.6","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","alle","alle","personer","704","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","alle","alle","prosent","2.9","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","befolkningen_ellers","alle","personer","363","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","befolkningen_ellers","alle","prosent","1.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","1","personer","143","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","1","prosent","6.1","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","2","personer","198","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","2","prosent","12","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","alle","personer","341","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","alle","prosent","8.5","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","alle","alle","personer","1159","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","alle","alle","prosent","6.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","befolkningen_ellers","alle","personer","346","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","befolkningen_ellers","alle","prosent","3.4","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","1","personer","153","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","1","prosent","8.8","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","2","personer","660","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","2","prosent","13","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","alle","personer","813","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","alle","prosent","12","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","alle","alle","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","alle","alle","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","befolkningen_ellers","alle","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","befolkningen_ellers","alle","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","alle","alle","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","alle","alle","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","befolkningen_ellers","alle","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","befolkningen_ellers","alle","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","alle","alle","personer","467","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","alle","alle","prosent","0","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","befolkningen_ellers","alle","personer","291","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","befolkningen_ellers","alle","prosent","0","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","1","personer","64","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","1","prosent","0","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","2","personer","112","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","2","prosent","0","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","alle","personer","176","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","alle","prosent","0","arbledige_innvkat_land","NULL","NULL","NULL"
"2013","NULL","alle","alle","personer","81941","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","alle","alle","prosent","3.2","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","48690","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","1","personer","12525","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.1","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","2","personer","20726","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","12.2","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","33251","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","8.8","arbledige_innvkat_land","00","NULL","NULL"
"2013","NULL","alle","alle","personer","6207","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","alle","alle","prosent","4.7","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","3572","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.1","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","1","personer","798","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","8.5","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","2","personer","1837","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","21.1","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","2635","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","14.6","arbledige_innvkat_land","01","NULL","NULL"
"2013","NULL","alle","alle","personer","8581","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","alle","alle","prosent","3","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","4751","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","1","personer","1534","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","5.5","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","2","personer","2296","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","10.4","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","3830","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","7.7","arbledige_innvkat_land","02","NULL","NULL"
"2013","NULL","alle","alle","personer","14633","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","alle","alle","prosent","4.3","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","5617","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.3","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","1","personer","2536","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.3","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","2","personer","6480","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","12.6","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","9016","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","9.8","arbledige_innvkat_land","03","NULL","NULL"
"2013","NULL","alle","alle","personer","3126","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","alle","alle","prosent","3.5","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","2294","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.8","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","1","personer","314","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.9","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","2","personer","518","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","16.6","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","832","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","10.9","arbledige_innvkat_land","04","NULL","NULL"
"2013","NULL","alle","alle","personer","2483","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","alle","alle","prosent","2.8","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1742","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","1","personer","294","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.3","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","2","personer","447","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","14.6","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","741","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","9.6","arbledige_innvkat_land","05","NULL","NULL"
"2013","NULL","alle","alle","personer","4360","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","alle","alle","prosent","3.2","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","2492","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.2","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","1","personer","731","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","5.9","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","2","personer","1137","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","11.7","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","1868","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","8.5","arbledige_innvkat_land","06","NULL","NULL"
"2013","NULL","alle","alle","personer","4291","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","alle","alle","prosent","3.8","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","2862","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.9","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","1","personer","578","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","6.9","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","2","personer","851","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","14.8","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","1429","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","10.1","arbledige_innvkat_land","07","NULL","NULL"
"2013","NULL","alle","alle","personer","3239","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","alle","alle","prosent","4","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","2236","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.1","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","innvandrere","1","personer","309","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","7.4","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","innvandrere","2","personer","694","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","17.4","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","1003","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","12.3","arbledige_innvkat_land","08","NULL","NULL"
"2013","NULL","alle","alle","personer","2201","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","alle","alle","prosent","4.2","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1505","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3.2","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","innvandrere","1","personer","316","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","9","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","innvandrere","2","personer","380","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","16.6","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","696","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","12","arbledige_innvkat_land","09","NULL","NULL"
"2013","NULL","alle","alle","personer","2823","arbledige_innvkat_land","10","NULL","NULL"
"2013","NULL","alle","alle","prosent","3.3","arbledige_innvkat_land","10","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","1775","arbledige_innvkat_land","10","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.4","arbledige_innvkat_land","10","NULL","NULL"
"2013","NULL","innvandrere","1","personer","379","arbledige_innvkat_land","10","NULL","NULL"
