"aar","bydel_id","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_id","naringsregion_id","kommune_id"
"2013","030102","alle","alle","personer","7520","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","alle","alle","prosent","17.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","befolkningen_ellers","alle","personer","3534","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","befolkningen_ellers","alle","prosent","12.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","innvandrere","1","personer","1179","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","innvandrere","1","prosent","19.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","innvandrere","2","personer","2807","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","innvandrere","2","prosent","38.5","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","innvandrere","alle","personer","3986","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030102","innvandrere","alle","prosent","29.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","alle","alle","personer","5357","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","alle","alle","prosent","17.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","befolkningen_ellers","alle","personer","3003","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","befolkningen_ellers","alle","prosent","12.6","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","innvandrere","1","personer","570","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","innvandrere","1","prosent","18.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","innvandrere","2","personer","1784","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","innvandrere","2","prosent","43.2","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","innvandrere","alle","personer","2354","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030103","innvandrere","alle","prosent","32.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","alle","alle","personer","4292","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","alle","alle","prosent","14.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","befolkningen_ellers","alle","personer","2380","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","befolkningen_ellers","alle","prosent","11.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","1","personer","800","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","1","prosent","18.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","2","personer","1112","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","2","prosent","33.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","alle","personer","1912","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030104","innvandrere","alle","prosent","25.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","alle","alle","personer","7307","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","alle","alle","prosent","17.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","befolkningen_ellers","alle","personer","4372","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","befolkningen_ellers","alle","prosent","14.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","1","personer","1304","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","1","prosent","18.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","2","personer","1631","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","2","prosent","36.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","alle","personer","2935","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030105","innvandrere","alle","prosent","25.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","alle","alle","personer","3255","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","alle","alle","prosent","15.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","befolkningen_ellers","alle","personer","2201","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","befolkningen_ellers","alle","prosent","13.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","1","personer","437","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","1","prosent","19.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","2","personer","617","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","2","prosent","35.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","alle","personer","1054","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030106","innvandrere","alle","prosent","26.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","alle","alle","personer","4945","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","alle","alle","prosent","16.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","befolkningen_ellers","alle","personer","3257","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","befolkningen_ellers","alle","prosent","13.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","1","personer","674","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","1","prosent","20.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","2","personer","1014","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","2","prosent","42","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","alle","personer","1688","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030107","innvandrere","alle","prosent","29.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","alle","alle","personer","4442","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","alle","alle","prosent","13.5","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","befolkningen_ellers","alle","personer","2887","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","befolkningen_ellers","alle","prosent","10.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","1","personer","670","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","1","prosent","21.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","2","personer","885","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","2","prosent","27.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","alle","personer","1555","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030108","innvandrere","alle","prosent","24.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","alle","alle","personer","4377","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","alle","alle","prosent","21.4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","befolkningen_ellers","alle","personer","1729","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","befolkningen_ellers","alle","prosent","14.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","1","personer","517","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","1","prosent","22.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","2","personer","2131","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","2","prosent","35.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","alle","personer","2648","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030109","innvandrere","alle","prosent","31.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","alle","alle","personer","4553","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","alle","alle","prosent","25","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","befolkningen_ellers","alle","personer","2089","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","befolkningen_ellers","alle","prosent","19.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","1","personer","332","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","1","prosent","23.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","2","personer","2132","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","2","prosent","33.6","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","alle","personer","2464","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030110","innvandrere","alle","prosent","31.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","alle","alle","personer","5468","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","alle","alle","prosent","26.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","befolkningen_ellers","alle","personer","2255","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","befolkningen_ellers","alle","prosent","20.2","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","1","personer","340","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","1","prosent","22.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","2","personer","2873","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","2","prosent","36.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","alle","personer","3213","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030111","innvandrere","alle","prosent","34.5","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","alle","alle","personer","8449","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","alle","alle","prosent","25.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","befolkningen_ellers","alle","personer","3530","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","befolkningen_ellers","alle","prosent","19.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","1","personer","537","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","1","prosent","22.5","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","2","personer","4382","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","2","prosent","36.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","alle","personer","4919","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030112","innvandrere","alle","prosent","34","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","alle","alle","personer","5467","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","alle","alle","prosent","17.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","befolkningen_ellers","alle","personer","3314","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","befolkningen_ellers","alle","prosent","13.6","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","1","personer","407","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","1","prosent","18.5","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","2","personer","1746","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","2","prosent","34.6","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","alle","personer","2153","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030113","innvandrere","alle","prosent","29.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","alle","alle","personer","5006","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","alle","alle","prosent","15.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","befolkningen_ellers","alle","personer","3473","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","befolkningen_ellers","alle","prosent","13.2","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","1","personer","533","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","1","prosent","18.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","2","personer","1000","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","2","prosent","37.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","alle","personer","1533","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030114","innvandrere","alle","prosent","27.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","alle","alle","personer","6375","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","alle","alle","prosent","25.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","befolkningen_ellers","alle","personer","2468","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","befolkningen_ellers","alle","prosent","17.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","1","personer","512","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","1","prosent","23.2","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","2","personer","3395","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","2","prosent","38.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","alle","personer","3907","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030115","innvandrere","alle","prosent","35.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","alle","alle","personer","14","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","alle","alle","prosent","10","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","befolkningen_ellers","alle","personer","4","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","befolkningen_ellers","alle","prosent","4.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","1","personer",":","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","1","prosent",":","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","2","personer",":","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","2","prosent",":","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","alle","personer","10","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030116","innvandrere","alle","prosent","18.5","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","alle","alle","personer","171","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","alle","alle","prosent","15.1","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","befolkningen_ellers","alle","personer","139","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","befolkningen_ellers","alle","prosent","13.9","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","1","personer","21","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","1","prosent","21.2","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","2","personer","11","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","2","prosent","33.3","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","alle","personer","32","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030117","innvandrere","alle","prosent","24.2","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","alle","alle","personer","3252","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","alle","alle","prosent","49","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","befolkningen_ellers","alle","personer","1061","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","befolkningen_ellers","alle","prosent","35.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","1","personer","1148","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","1","prosent","55.7","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","2","personer","1043","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","2","prosent","65","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","alle","personer","2191","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","030199","innvandrere","alle","prosent","59.8","ikke_arbutd_innvkat_land","NULL","NULL","NULL"
"2013","NULL","alle","alle","personer","634415","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","alle","alle","prosent","18.6","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","470920","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","16.4","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","1","personer","57418","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","22.1","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","2","personer","106077","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","37.1","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","163495","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","29.9","ikke_arbutd_innvkat_land","00","NULL","NULL"
"2013","NULL","alle","alle","personer","44214","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","alle","alle","prosent","23.5","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","34072","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","21.4","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","1","personer","3088","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","25.5","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","2","personer","7054","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","43.5","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","10142","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","35.8","ikke_arbutd_innvkat_land","01","NULL","NULL"
"2013","NULL","alle","alle","personer","63972","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","alle","alle","prosent","16.8","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","44861","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","14.5","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","1","personer","7600","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","22","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","2","personer","11511","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","33.1","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","19111","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","27.6","ikke_arbutd_innvkat_land","02","NULL","NULL"
"2013","NULL","alle","alle","personer","88461","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","alle","alle","prosent","19.5","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","45349","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","14.3","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","1","personer","10886","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","21.5","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","2","personer","32226","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","37.7","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","43112","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","31.7","ikke_arbutd_innvkat_land","03","NULL","NULL"
"2013","NULL","alle","alle","personer","27543","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","alle","alle","prosent","21.8","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","23195","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","20.3","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","1","personer","1632","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","26.6","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","2","personer","2716","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","44.5","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","4348","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","35.5","ikke_arbutd_innvkat_land","04","NULL","NULL"
"2013","NULL","alle","alle","personer","23636","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","alle","alle","prosent","19.3","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","19733","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","17.8","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","1","personer","1417","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","23.2","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","2","personer","2486","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","41.9","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","3903","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","32.4","ikke_arbutd_innvkat_land","05","NULL","NULL"
"2013","NULL","alle","alle","personer","34595","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","alle","alle","prosent","19.2","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","25122","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","16.9","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","1","personer","3325","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","21.6","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","2","personer","6148","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","37.6","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","9473","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","29.9","ikke_arbutd_innvkat_land","06","NULL","NULL"
"2013","NULL","alle","alle","personer","33851","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","alle","alle","prosent","21.3","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","27409","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","19.8","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","1","personer","2484","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","1","prosent","23.2","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","2","personer","3958","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","2","prosent","39.2","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","alle","personer","6442","ikke_arbutd_innvkat_land","07","NULL","NULL"
"2013","NULL","innvandrere","alle","prosent","31","ikke_arbutd_innvkat_land","07","NULL","NULL"
